price,latitude,longitude,bedrooms,bathrooms,livingArea,lotSize,hasPrivatePool,garageParkingCapacity,yearBuilt,is_FSBA,is_FSBO,is_foreclosure,is_newHome,level_One,level_Split,level_Three Or More,level_Two,level_Unknown,homeType_CONDO,homeType_LOT,homeType_MANUFACTURED,homeType_MULTI_FAMILY,homeType_SINGLE_FAMILY,homeType_TOWNHOUSE,homeType_Unknown
1029000,45.64514,-111.05796,4.0,3.0,2327.0,4399.0,,2.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1500000,45.720203,-111.01912,,,,1224036.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4185000,45.67065,-111.1228,,,4696.0,341118.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
699000,45.768456,-111.08659,,,,48046.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
178000,45.68024,-111.11875,,,,6634.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
675000,45.697052,-111.08056,3.0,3.0,1966.0,,,2.0,2024.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
915000,45.655685,-111.00254,,,,100187.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1100000,45.713932,-111.07569,,,,24524.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
975000,45.67912,-111.10366,,,,11979.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
550000,45.69264,-111.112076,3.0,3.0,1820.0,,,1.0,2025.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
495000,45.69332,-111.09454,,,,10454.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
675000,45.697052,-111.08056,3.0,3.0,1966.0,,,2.0,2024.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
550000,45.69389,-111.073395,3.0,3.0,1609.0,,,2.0,2015.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3250000,45.68235,-110.84282,,,,3332340.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1795000,45.671646,-111.10047,,,,43124.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
529750,45.71127,-111.08183,3.0,3.0,1755.0,,,1.0,2025.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
499000,45.64625,-111.063225,2.0,3.0,1186.0,,,1.0,2013.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1000000,45.678776,-111.10368,,,,12501.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
349500,45.68933,-111.09571,,,,10724.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
289000,45.71213,-111.19048,,,,20843.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
685000,45.697067,-111.08132,3.0,3.0,1966.0,,,2.0,2024.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
532000,45.679935,-111.11789,3.0,3.0,1508.0,3550.0,,1.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
532000,45.679985,-111.11798,3.0,3.0,1508.0,3001.0,,1.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
644900,45.714703,-111.19072,3.0,3.0,1880.0,,,2.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
290000,45.645645,-111.06446,,,,7492.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1450000,45.6934,-111.10406,,,,44866.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
650000,45.735924,-111.06623,,,,67779.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
615000,45.747154,-111.05247,,,,57934.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1825000,45.614746,-111.17262,,,,958320.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1049000,45.73212,-111.08474,,,,112820.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6155000,45.704582,-111.075,,,,358934.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
799900,45.684834,-111.193756,4.0,4.0,3632.0,7405.0,,2.0,2014.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
399000,45.69952,-111.1499,,,,35457.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1550000,45.682716,-111.03768,2.0,3.0,1886.0,,,1.0,2025.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
675000,45.697052,-111.08056,3.0,3.0,1966.0,,,2.0,2024.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
565000,45.66586,-111.0007,,,,43560.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
543000,45.754807,-111.17322,3.0,3.0,1815.0,3484.0,,2.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7995000,45.63652,-111.06411,,,1452.0,871635.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
550000,45.66586,-111.0007,,,,43560.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
555000,45.64665,-110.8431,,,,860179.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
639900,45.714703,-111.19072,3.0,3.0,1972.0,,,2.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1100000,45.666733,-111.17403,,,,339898.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
850000,45.67912,-111.10366,,,,11979.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
329000,45.69156,-111.09391,,,,5619.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
178000,45.680355,-111.118835,,,,5636.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
575000,45.66586,-111.0007,,,,43560.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7250000,45.570057,-111.14159,,,,3484800.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2250000,45.625328,-110.95869,,,,522720.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1950000,45.720203,-111.01912,,,,1224036.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1475000,45.592026,-111.178986,,,,882090.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4750000,45.704582,-111.075,,,,358934.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3500000,45.650146,-111.10156,,,,914803.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2250000,45.74856,-111.04671,4.0,4.0,4218.0,87642.0,,5.0,1990.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4363405,45.704582,-111.075,,,,358934.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3366000,45.681255,-110.84856,,0.0,,8400415.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1199000,45.614746,-111.17262,,,,958320.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
275000,45.682926,-111.11487,,,,5967.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
639000,45.684654,-111.079254,4.0,3.0,1895.0,3567.0,,1.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
729000,45.68287,-111.021736,2.0,2.0,1138.0,,,1.0,2006.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2550000,45.683193,-111.16152,4.0,4.0,4200.0,22651.0,,3.0,2025.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1395000,45.680603,-111.03775,2.0,2.0,1425.0,,,1.0,2018.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
709000,45.693996,-111.14703,3.0,3.0,1774.0,3001.0,,2.0,2024.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
595000,45.646603,-110.84527,,,,856694.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1299000,45.681164,-111.03402,2.0,2.0,1554.0,,,1.0,2017.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
649000,45.66873,-111.19701,3.0,3.0,1380.0,,,1.0,2017.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
215000,45.667137,-111.12869,,,,7405.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
300000,45.69156,-111.09391,,,,5619.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
475000,45.58861,-111.08247,,,,43603.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
899000,45.644882,-111.05797,3.0,2.0,1673.0,4443.0,,2.0,2025.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
335000,45.71213,-111.19048,,,,20843.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
995000,45.660282,-111.032196,4.0,2.0,,7840.0,,,1976.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
575000,45.691833,-111.11834,3.0,3.0,2015.0,,,2.0,2021.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2175000,45.681255,-110.84856,,,,8400415.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
225000,45.667095,-111.129326,,,,7405.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
225000,45.667103,-111.12818,,,,7405.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
274900,45.694016,-111.095406,,,,7361.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
215000,45.667137,-111.12869,,,,7405.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
650000,45.64228,-111.0634,3.0,3.0,1576.0,,,2.0,2019.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
620000,45.67884,-111.09085,3.0,2.0,1659.0,,,2.0,1995.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1520000,45.682716,-111.03768,2.0,2.0,1886.0,,,1.0,2025.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
724900,45.612453,-111.098335,,,,131551.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1029000,45.64514,-111.05796,4.0,3.0,2327.0,4399.0,,2.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1199999,45.68089,-111.10195,4.0,4.0,2200.0,7701.0,,2.0,2017.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
178000,45.68024,-111.11875,,,,6634.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2300000,45.600292,-111.065254,9.0,6.0,4788.0,217800.0,,,2018.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
960000,45.667507,-111.13242,4.0,3.0,2447.0,9234.0,,2.0,2019.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2200000,45.64806,-111.06351,,,,111077.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2900000,45.571396,-111.0854,4.0,2.0,2151.0,967903.0,,2.0,1993.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
499000,45.69952,-111.1499,,,,35457.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1950000,45.71628,-111.01083,,,,1224036.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
420000,45.7417,-111.14525,,,,41251.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
244000,45.743668,-111.18064,3.0,2.0,1493.0,,,1.0,2025.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1320000,45.680603,-111.03775,1.0,2.0,1425.0,,,1.0,2025.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
745000,45.64978,-111.07738,3.0,4.0,2182.0,,,1.0,2024.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1550000,45.65044,-110.89111,,,,1307235.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
925000,45.66784,-111.136024,4.0,3.0,2197.0,8494.0,,2.0,2022.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5450545,45.648926,-110.88534,,,,10018800.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3900000,45.802177,-111.07843,,,,5736851.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
235000,45.712276,-111.18925,,,,10545.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
685000,45.671486,-111.161736,3.0,2.0,1770.0,,,2.0,2020.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
615000,45.70139,-111.08792,,,,,,,2003.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2850000,45.68235,-110.84282,,0.0,,3332340.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
629000,45.676468,-111.09622,3.0,3.0,2161.0,,,2.0,2018.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
565000,45.643333,-111.06322,3.0,3.0,1300.0,,,1.0,2019.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
950000,45.65044,-110.89111,,,,1307235.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
750000,45.68485,-111.061615,6.0,2.0,,7274.0,,,1973.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2200000,45.650146,-111.10156,,,,914803.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
745000,45.64981,-111.077484,3.0,4.0,2182.0,,,1.0,2024.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2750000,45.69455,-111.105865,,,,107157.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
289000,45.69332,-111.09454,,,,10454.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1875000,45.62141,-111.07251,,,3573.0,73790.0,,,1998.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
649000,45.664894,-111.129105,2.0,3.0,1715.0,15942.0,,3.0,2016.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
425000,45.737583,-111.14841,,,,27529.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
630000,45.745426,-111.236626,,,,161607.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
590000,45.653465,-111.02634,,,,25482.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
499000,45.661983,-111.06085,4.0,4.0,1776.0,,,2.0,1997.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
499000,45.66586,-111.0007,,,,43560.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
178000,45.71105,-111.190346,,,,7013.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6916320,45.674625,-110.880905,,0.0,,6765303.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1150000,45.66708,-110.83719,,,,1764180.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
285000,45.645645,-111.06446,,,,7492.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3200000,45.67043,-111.141594,,,,348915.0,,,1970.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
340000,45.64547,-111.057976,,,,5501.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7454880,45.681973,-110.88231,,0.0,,6850681.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
559900,45.768456,-111.08659,,,,48046.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
255000,45.645645,-111.06446,,,,7492.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
650000,45.664448,-111.16746,,,1064.0,77101.0,,,1979.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
675000,45.682774,-111.02248,2.0,2.0,1138.0,,,1.0,2006.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
275000,45.645645,-111.06446,,,,7492.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
665000,45.691883,-111.06638,3.0,2.0,1770.0,7975.0,,2.0,1997.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1059000,45.654385,-111.05185,4.0,3.0,1720.0,4443.0,,2.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
799900,45.676098,-111.05292,5.0,2.0,2625.0,6669.0,,,1974.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
255000,45.645645,-111.06446,,,,7492.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1200000,45.68435,-111.10181,3.0,3.0,3092.0,9583.0,,2.0,2005.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
525000,45.69389,-111.073395,3.0,3.0,1609.0,,,2.0,2012.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1995000,45.678207,-111.00513,3.0,3.0,3344.0,553647.0,,1.0,2024.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
367500,45.74103,-111.13986,,,,50965.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2599000,45.69207,-111.0643,12.0,12.0,,,,,2024.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
995000,45.6603,-111.03218,4.0,2.0,,8015.0,,,1976.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
669000,45.680862,-111.09669,3.0,3.0,1528.0,3497.0,,1.0,2022.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1690000,45.771015,-111.170135,12.0,12.0,,10454.0,,,2007.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
679000,45.682785,-111.02246,2.0,2.0,1184.0,,,1.0,2006.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2995000,45.68043,-111.037445,3.0,4.0,2494.0,,,1.0,2025.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
789900,45.646675,-111.0567,3.0,3.0,2619.0,3484.0,,2.0,2016.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1649000,45.696877,-111.09686,3.0,3.0,2808.0,12353.0,,2.0,2025.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
575000,45.67884,-111.09085,3.0,2.0,1659.0,,,2.0,2003.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
399000,45.664074,-111.125435,3.0,2.0,1619.0,,,1.0,1991.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
599000,45.64228,-111.0634,3.0,2.0,1576.0,,,1.0,2023.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
526000,45.679935,-111.11789,3.0,3.0,1508.0,3550.0,,1.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1100000,45.67702,-111.06102,8.0,4.0,,12022.0,,,1975.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1795000,45.678207,-111.00513,3.0,3.0,3344.0,553647.0,,2.0,2006.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4095000,45.624718,-110.97349,4.0,4.0,4838.0,871200.0,,2.0,1996.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
535000,45.71127,-111.08183,3.0,3.0,1755.0,,,,2003.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
610000,45.676395,-111.078064,4.0,3.0,1427.0,10815.0,,2.0,1997.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2875000,45.625328,-110.95869,,,,522720.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
165000,45.66705,-111.1212,3.0,2.0,1248.0,,,,1998.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5495000,45.560623,-111.11394,4.0,5.0,4184.0,986067.0,,2.0,1992.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4899000,45.655075,-110.81234,4.0,4.0,5933.0,442526.0,,5.0,2023.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
769000,45.661263,-111.0408,5.0,4.0,2095.0,13503.0,,2.0,1975.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
775000,45.68622,-111.07389,4.0,3.0,1727.0,7492.0,,2.0,1999.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1975000,45.631645,-111.02221,5.0,4.0,3084.0,89907.0,,4.0,1980.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
480000,45.67564,-111.061226,3.0,2.0,1149.0,,,2.0,1986.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
184900,45.742313,-111.18147,2.0,2.0,919.0,4445.0,,1.0,2025.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
695000,45.676098,-111.05292,5.0,2.0,2625.0,6669.0,,0.0,1954.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1495000,45.757095,-111.06324,4.0,3.0,3452.0,62508.0,,2.0,1993.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
699000,45.676395,-111.078064,3.0,2.0,1427.0,10815.0,,2.0,1983.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
595000,45.67884,-111.09085,3.0,2.0,1659.0,,,,2009.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
79995,45.666206,-111.124245,4.0,2.0,924.0,,,0.0,1981.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
985000,45.853863,-110.80266,3.0,2.0,1680.0,437342.0,,4.0,2009.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
186900,45.742313,-111.18147,3.0,2.0,919.0,4445.0,,0.0,2024.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
650000,45.67352,-111.05619,2.0,1.0,2076.0,7379.0,,0.0,1932.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
650000,45.666546,-111.13316,2.0,2.0,1292.0,6651.0,,0.0,1935.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
560000,45.680862,-111.09669,3.0,2.0,1528.0,3497.0,,2.0,1994.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1210000,45.652035,-111.07637,4.0,4.0,2822.0,6838.0,,2.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2995000,45.747414,-111.0648,5.0,4.0,4233.0,51400.0,,3.0,2024.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1625000,45.696877,-111.09686,4.0,4.0,2808.0,12353.0,,2.0,2022.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2299000,45.752083,-111.24458,4.0,5.0,4184.0,220239.0,,3.0,2025.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
744000,45.698895,-111.08327,4.0,3.0,1834.0,8280.0,,2.0,2024.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
445000,45.67782,-111.0565,2.0,2.0,1512.0,,,1.0,1986.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1975000,45.73449,-111.23626,4.0,3.0,2154.0,996652.0,,3.0,2004.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
715000,45.68549,-111.06713,4.0,2.0,1972.0,11177.0,,2.0,2001.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2375000,45.666107,-110.843056,4.0,3.0,3812.0,1743271.0,,4.0,2011.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1399000,45.68832,-111.15643,3.0,3.0,1823.0,,,2.0,2020.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
893000,45.672203,-111.05619,3.0,2.0,2346.0,7871.0,,2.0,1910.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
74995,45.66624,-111.12083,2.0,2.0,980.0,,,0.0,1977.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1475000,45.69739,-111.0969,4.0,3.0,3294.0,9931.0,,3.0,2021.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
730000,45.68622,-111.07389,3.0,3.0,1727.0,7492.0,,2.0,1985.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
449000,45.67564,-111.061226,2.0,2.0,1149.0,,,1.0,1985.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2300000,45.714294,-111.02954,6.0,5.0,5692.0,25700.0,,3.0,2021.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1050000,45.665936,-111.140564,4.0,3.0,2872.0,7901.0,,3.0,2025.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
575000,45.70468,-111.091385,3.0,3.0,1342.0,2700.0,,2.0,2015.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
899000,45.86684,-110.84244,1.0,2.0,1280.0,871504.0,,3.0,2021.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
545000,45.680862,-111.09669,3.0,3.0,1528.0,3497.0,,1.0,2022.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
295000,45.676525,-111.05824,2.0,1.0,1120.0,,,1.0,1978.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
435000,45.646603,-110.84527,,,,856694.0,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3200000,45.578854,-111.09625,3.0,4.0,3192.0,43995.0,,3.0,2021.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4750000,45.624718,-110.97349,6.0,6.0,4838.0,871200.0,,4.0,1993.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
519000,45.66571,-111.03793,2.0,2.0,1200.0,,,0.0,1985.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2275000,45.683193,-111.16152,5.0,4.0,4200.0,22651.0,,3.0,2022.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
699000,45.698895,-111.08327,3.0,3.0,1834.0,8280.0,,1.0,2017.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
775000,45.698895,-111.08327,3.0,2.0,1834.0,8280.0,,2.0,2003.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
686500,45.67808,-111.11806,4.0,3.0,1785.0,5902.0,,2.0,2024.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1300000,45.70378,-111.00364,3.0,2.0,2737.0,13446.0,,2.0,1905.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
644900,45.711216,-111.189285,3.0,3.0,1880.0,5000.0,,2.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
639000,45.6841,-111.079384,4.0,3.0,1895.0,4356.0,,1.0,2025.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
665000,45.69269,-111.077614,3.0,2.0,1372.0,7657.0,,2.0,1993.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
735000,45.698895,-111.08327,3.0,3.0,1834.0,8280.0,,2.0,2000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
